video_id,view_count,like_count,dislike_count,comment_count,likes_rate,comments_rate,q_score,num_unique_users_liked_comments,duration,day_updoad,month_upload,year_upload,title,title_length,transcript,transcript_length,channel_id,level_channel,category_channel,label,upload_date_by_month
nWGMfIZsBC8,596865,5401,480,1513,9.048947417,2.536587,0.836620197,15.0,25.53333333333333,21,9,2020,"Sư Cô có Nhân Tướng ""Như La Hán""  Trì Chú Đại Bi nhưng gặp Chúa Jesus xuất hiện | Buddha & Jesus P1",24,có liên quan Cho Con Chen vô một tí xíu hồi nãy là đi quen có Chào mấy chưa bị ở đây thì hiện giờ xung quanh mình vẫn có các chương thi chuẩn bị xung quanh này giờ Đúng vậy nhiều lắm rất là nhiều những ai còn chưa hiểu rất nghe cái này lại diễn đấy Ờ khiến mình đã có gặp được bánh trứng là mình tiếp tục tung Bởi vậy nên mình mới biết đường đi với con và đọc tương lai luôn Giờ tao cũng khóc Nhớ mẹ bụng lại ghi vậy mà Thì trước đi trước cái tai nhà này luôn mình quay lại của ông gì với chúng ta á khi họ mà giống như cái hình chó vậy đi,127.0,UCNyaiKq1S8y3lC4Iktsi6fg,Medium,Travel and events,Medium engagement,2020-09-01
VKoqmtsVm6c,431581,2213,244,244,5.127658539,0.565363165,0.801057771,15.0,33.8,16,11,2019,168 | Cắm câu dính cá lóc cỡ này mới sướng P1 | Fishing,14,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2019-11-01
6BeNzenlELQ,959363,2337,606,145,2.435991382,0.151141956,0.587975543,15.0,41.43333333333333,22,4,2018,Anh đi chơi đi cho em mượn phòng Full Hd | Phim Hài Ngắn 2018 Cười Vỡ Bụng,18,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2018-04-01
JP5k6cX4mLo,340464,548,147,121,1.609568119,0.358334508,0.576149425,15.0,20.066666666666663,9,12,2017,Phim Hài 2018 | Râu ƠI Vểnh Ra -Tập 62 | Phim Hài Mới Hay Nhất 2018,17,,,UCTZfshAstC5XukpE3OY62Jg,High,Comedy,Low engagement,2017-12-01
fYwSg1r0OdI,703975,1160,398,188,1.6477857880000002,0.268475443,0.488774856,15.0,19.1,15,11,2017,Trai Bao - Tập 14 (Tập cuối) | Phim Hài Hay Mới Nhất 2017 - Cười Vỡ Bụng,18,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2017-11-01
1P2RjEfGSDU,579886,1236,413,67,2.131453424,0.115539951,0.498787879,15.0,58.88333333333333,19,12,2019,"Hài Tết 2020 | Trùm Sò Đi Tán Gái Full HD | Phim Hài Quang Thắng, Quốc Anh, Linh Miu Mới Nhất 2020",23,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2019-12-01
Bd8rolSkRH4,226124,472,82,53,2.087350303,0.238807026,0.7027027029999999,15.0,12.816666666666665,14,5,2018,Tình Yêu và Hôn Nhân | Phim Ngắn Tình Yêu Hay Nhất 2018,13,,,UCTZfshAstC5XukpE3OY62Jg,High,Comedy,Low engagement,2018-05-01
GXH0vyQGysI,595694,888,332,253,1.490698244,0.4247147029999999,0.455364455,15.0,19.516666666666666,24,9,2017,Trai bao - Tập 1: Chê Chồng yếu | Phim Hài Mới Nhất 2017 | Cười Vỡ Bụng 2017,19,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2017-09-01
wWNPhW-XxOE,36122,203,30,48,5.619843862000001,1.328830076,0.7393162390000001,15.0,32.766666666666666,4,12,2018,"Thực Hư Chuyện CẢNH GIÁC, Cụ Bà Còng Lưng, Đi Xe Đạp Cho Bánh Xèo",15,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2018-12-01
qpMc182pStY,292031,983,382,33,3.366080998,0.113001702,0.439970717,15.0,148.86666666666667,26,11,2019,Cải Lương Hay Không Xem Tiếc Cả Đời - Cải Lương Tâm Lý Tình Cảm Xem Rơi Nước Mắt,19,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2019-11-01
e7qUyQZYQ_E,61509,1034,49,140,16.81054805,2.292347461,0.908671587,15.0,31.766666666666666,25,3,2020,59 | Thử thách 24h sinh tồn ở giữa ruộng | phần 1,13,các bạn cần Chào bạn hôm nay anh em mình vẫn đen sẽ thử thách 24h ở giữa ruộng các bạn làm cái thử thách 24 giờ này anh em đang chuẩn bị đồ rồi để hành lý của mình gồm có 2 chiếc võng thôi mà bạn đây là cái vỏ máy quay của mình chân máy thì mấy cái quần dài của thằng đen mình không đem theo bất cứ cái gì mà để ăn nữa mà mình chỉ ngoài trời nước thôi Mình có đem theo cái đắp nước đá này với mấy chai nước một cây xuống thôi mà cục thì xuống với quý bó cần câu thôi chứ,113.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-03-01
92jWbg8Ot74,374872,507,192,45,1.35246164,0.120040974,0.45,15.0,16.2,29,3,2017,Xuân Hinh Thanh Ngoan | Vợ Chồng Quán | Xuân Hinh Hat Chèo Hay Nhất,15,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2017-03-01
t-Ykg3DchUc,157879,1189,114,75,7.531083931,0.481381311,0.8243865029999999,15.0,13.45,16,12,2019,"Thư Ký  ""Dởm"" Dạy Người Khác Cách Sống Quý Tộc Và Cái Kết - Đừng Coi Thường Người Khác - Tập 129",23,,,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,Medium engagement,2019-12-01
WNzVbIgwXtw,441615,4148,389,974,9.392796893,2.205541026,0.828338475,15.0,16.216666666666665,26,8,2019,"Dưới Điện Thị Bọng có hang ""Ông Dài"" cặp mắt xanh lè - Chư Thần | NÚI CẤM BÍ ẨN 2 | The Giant Snake",25,,,UCNyaiKq1S8y3lC4Iktsi6fg,Medium,Travel and events,Medium engagement,2019-08-01
sCpABHx3W6c,43381,169,22,28,3.895714714,0.6454438579999999,0.765625,15.0,15.533333333333331,25,7,2020,Mỗi Ngày Một Chuyện - Tập 7 | VỤ ÁN CON GÀ | Phim Hài Hay Mới Nhất 2020,19,ổ cứng dụng đặt xe Việt Hân hạnh gửi tới quý vị chương trình này mang kiếp cầm ca đêm đêm phòng trà dân tiếng hát cho người đời để đời mùa vui hỏi rằng anh ơi con yêu em nữa không rất lạnh thổi mày nó bằng cái bát ô tô đấy à cho em hỏi Thế từ nãy đến giờ tao thấy mày không gặp cái bluetooth đông mà mút vào liên tục như thế Ủa mày phải bằng cái chậu thì may ra mới chứa được cái khóa của mày ngu Tao đã bảo rồi người có như tao thử ra hay là không ngủ,108.0,UC7ZcCX4PLJd6VnNVQ4hn1pA,Medium,Comedy,Low engagement,2020-07-01
6XLuFtVk4P0,343146,962,111,162,2.803471409,0.475016465,0.7923649909999999,15.0,16.016666666666666,9,8,2019,GỎI CÁ HỒI | Bữa cơm vui vẻ bên các cô gái Thái | GÁI BẢN,16,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Low engagement,2019-08-01
5qAChQj65VE,49717,204,60,130,4.103224249,2.614799767,0.543396226,15.0,23.816666666666663,29,10,2018,Cua Ế Banh Chành Dì 3 Đề Nghị Tặng Mâm Cua Cho Các Youtuber và Ca Sĩ Kẹo Kéo Tặng Quà Dì 3,23,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2018-10-01
1kJhCEMG_7g,297566,1622,124,284,5.450891567,0.957770713,0.857469948,15.0,13.916666666666664,30,4,2019,"Canh ""Chuối Nguồn"" Món Ăn Trong Các Bữa Cỗ Người Thái ✦ Nhịp Sống Tây Bắc",16,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2019-04-01
KV5KWcwjYcA,435060,1936,244,233,4.449960925,0.537856847,0.775790922,15.0,27.6,8,9,2019,93 | Cắm câu cá lóc trên ruộng lúa | Fishing,11,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Low engagement,2019-09-01
kq5qJ5EDLuY,125328,1159,48,243,9.247733946,1.946891357,0.919701987,15.0,23.18333333333333,2,1,2019,Sống Lưng Khủng Long Tà Xùa Sơn La | Khám Phá Bản Vùng Cao Tà Xùa Tập 04,18,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2019-01-01
MgIJw0VeLoM,173010,1063,132,290,6.144153517,1.6762036880000002,0.778428094,15.0,37.71666666666667,23,5,2018,Bắt Cá Suối: Tập 4_Cá Suối Gác Bếp Siêu Ngon | Hương Sơn Green,14,,,UCxa35ypw3h6pezfr3RPhYKg,Low,Travel and events,Low engagement,2018-05-01
DCOlkoHGTx8,119692,1279,48,213,10.68576012,1.7795675569999998,0.926957831,14.0,44.5,14,7,2020,165 | Cắm câu đêm ngủ ở ruộng P3 | Fishing,11,Cho mình xin chào tất cả các bạn nha Sáng nay hai anh em tiếp tục đi thăm câu với bạn ơi theo kéo cửa lại vào cái đồ mình bỏ cổng rồi bạn chở bạn anh em tiếp tục đi thăm câu xong rồi giờ chắc mình,48.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-07-01
OO8gcN5amow,385566,4473,271,614,11.60112666,1.592464066,0.885563751,14.0,27.58333333333333,10,11,2019,NỒI CHÁO CÁ KHỔNG LỒ TẠI NGÔI NHÀ CHUNG,9,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2019-11-01
QygecS_d8LI,35520,858,34,150,24.15540541,4.251126126,0.922732363,14.0,18.23333333333333,20,7,2020,171 | Thăm bẫy chuột cống nhum về ăn gà với vịt,12,Xin chào tất cả các bạn nha mấy anh em đi đặt lọp chuột cống nhum mưa hả nơi có Tú đi tham gia để đặt nữa mà mong là sáng mai thăm 945 con vậy đó ăn anh cũng mới đầu tư thêm chục cái đập mới nữa rồi cái cũ của mình cũng có cái hư này kêu mình lựa ra Chắc bữa nay chắc được hai chục cái đây hàng mấy cái này đập lớn gặp cũng Nhung không nghe rồi cái đó cũng nhìn cái nào có khen là của em cái cái này mình đặt,100.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-07-01
r41i2SSRozw,70199,1006,30,136,14.33068847,1.937349535,0.941176471,14.0,25.63333333333333,12,5,2020,105 | Đi chài cá ở sông lớn | Fishing,10,Xin chào tất cả các bạn nha hôm nay anh em đi chài cá nữa bạn ơi cái Trời bữa nay anh em ra đi trời thử có gì không tốt hơn à,33.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-05-01
bqdVpdyyb_s,153876,1442,102,268,9.371181991,1.741662118,0.867313916,14.0,18.8,19,11,2018,"Vịt Hấp Lá Chè (Tân Sơn, Phú Thọ )| Nhịp Sống Tây Bắc",13,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2018-11-01
H-Wl0Uwg1Ek,141594,715,173,38,5.049648996,0.268372954,0.609673791,14.0,81.05,7,11,2020,"Công Ty Phá Sản, Chủ Tịch Bị Người Yêu Và Anh Em Phản Bội - Đừng Bao Giờ Coi Thường Người Khác",22,,,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,Low engagement,2020-11-01
r_73dr16IOM,812607,1443,560,45,1.775766145,0.055377323,0.4406187620000001,14.0,154.31666666666666,27,2,2019,"Liveshow Hoài Linh 2019 | Đầu Năm Gặp Nhau Để Cười | Hài Hoài Linh, Chí Tài, Ngọc Giàu Mới Nhất 2019",22,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2019-02-01
q0do3BToVFg,109532,857,87,51,7.824197495,0.465617354,0.814814815,14.0,14.733333333333333,15,6,2020,Vệ Sĩ Chủ Tịch #1 - Chị Đại Hoàn Lương - New Series Hài Hước - Đừng Xem Thường Người Khác - Tập 239,24,vì tôi là linh là một chị đã khét tiếng ngày ngày tôi đều đi đòi nợ thuê và thu tiền bảo kê để kiếm sống qua ngày cả cái khu này ai cũng phải sợ tôi một phép mình đấy là trước kia thôi giờ thì tôi chán ăn cơm trong trại cải tạo lắm rồi và là tôi quyết định hoàn lương  bạn múa lân con  ăn cháo gà vợ chưa hả bật lửa đây à,80.0,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,Medium engagement,2020-06-01
hdkNrrlGep0,77187,311,35,70,4.029175897,0.906888466,0.7953890490000001,14.0,17.133333333333333,27,2,2019,"Cô Huyền Bún Chửi Khét Tiếng Saigon Chửi Té Tát 10 ‘Osin’, Nhưng Ai Cũng Cười",16,,,UCiUr2T6evlGnRWZKf6smOKA,Low,Travel and events,Low engagement,2019-02-01
tVeMRUm5Ryk,472357,1258,247,212,2.66323988,0.44881308,0.671314741,14.0,17.566666666666666,25,9,2019,"Đốn tim với nụ cười em gái Thái ""Tú Lệ"" xinh nhất lễ hội | Lễ hội Cốm - Tú Lệ (Phần cuối )",24,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Low engagement,2019-09-01
tjvDLvosP5Y,11121061,9148,4432,635,0.822583385,0.057098869,0.347249834,14.0,10.216666666666669,27,3,2017,Xem Đi Xem Lại Cả 1000 Lần Mà Vẫn Không Nhịn Được Cười - Phần 3 | Phim Hài 2017,20,Đường [Âm nhạc],3.0,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2017-03-01
sny9AnyRukw,750164,1170,525,244,1.559658955,0.326595251,0.380306604,14.0,14.05,2,12,2018,Ra biển dở lú dính được cá quát khủng | Fishing | Khámphámiềntây,13,,,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Low engagement,2018-12-01
9dx4p914Zso,56616,342,18,46,6.04069521,0.8124911690000001,0.897506925,14.0,11.466666666666669,19,3,2020,"Cười xỉu Midu lăn tròn, gắng gượng tung phản quyền trước sự tấn công ồ ạt của bà mẹ 2 con Lâm Vỹ Dạ",24,chỉ vì tôi chỉ là ta yêu nhau Chúng tôi  của cao quý vị và các bạn thân mến chúng ta đang quay trở lại với chương trình Kỳ tài thách đấu wow wow ngay bây giờ là một trò chơi vận động có một cái tên con Kim Tan Vỡ Tìm tên vì Nghe nó buồn bã buồn ngoan sẽ có thi đấu vòng tròn đầu,68.0,UC8XkixrRlmF77GG0ogNr5kg,Low,Comedy,Medium engagement,2020-03-01
jTI27lE3aBU,202292,1933,109,237,9.555494038,1.171573765,0.892804699,14.0,17.216666666666665,28,6,2020,150 | Thăm lợp cá lóc về nấu canh chua | Fishing,12,Xin chào tất cả các bạn nha hôm nay hai anh em đi thăm mấy cái l** cá rồi Ơi bây giờ mập cá Tôi đang đặt tổng đài cũng hai ngày nữa rồi không có đi thăm Sáng giờ cũng mưa nó bạn Giờ này cũng còn mưa 500 nữa nè bây giờ hai anh em tranh thủ đi thăm mấy cái lò cây kiếm cá về ăn rồi là Mấy lọ thì mình đặt ca trên lúa bạn mấy cái gì đó không gầy lúa người ta cũng đang chuẩn bị các bạn mình sợ ta cắt bất tử mới cắt nó vô nó chạy nó cắt lúa đó rồi nó cán lên mấy cái lộc của mình sạc phát nên đang mưa 20 cũng tranh thủ đi thăm lặn xuống nhà,134.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-06-01
ZaaE5qYM8Nc,66430,1171,41,315,17.6275779,4.741833509,0.931574608,14.0,43.23333333333333,20,6,2020,143 | Cắm câu cá lóc về nướng trui | Fishing,11,Xin chào tất cả các bạn nha hôm nay anh em ở nhà soạn mấy cái cần câu của bạn ơi đi làm lại cái dàn câu cấm của mình đi cắm câu cá lóc rồi cắm lại mồi nhái bữa mình cấm mồi trùng cũng có dính cá trê cũng có mấy con cá lóc coi thấy vậy Bữa nay làm lại gần câu này câu này Chị sao chút rồi không dài cũng bỏ không Rồi Cũng lâu rồi Bữa hỏi mình còn phải Rằng câu đó của mình nghe rồi còn một vàng nữa là nó là dàn bữa hỏng Mình cắm cá trê đó rồi à em làm cái lưỡi nó hơi nhỏ để dành cá rô mà nói rằng câu cũ của mình còn câu này chị sáo trúc giùm đời cũng lâu lắm rồi bỏ ông dài mà mình thấy chưa có làm dây tóm lưỡi vô này trăm cần nữa bạn ơi nhưng mà mình làm chắc ít,165.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-06-01
vXcHlrPsheI,188231,806,88,29,4.281972683,0.154066015,0.8022346370000001,14.0,10.25,21,1,2020,"Trường Giang: ""CON GÁI làm ta đau khổ nhất mà còn không sợ chớ nói gì con trong hộp này!"" và cái kết",23,,,UC8XkixrRlmF77GG0ogNr5kg,Low,Comedy,Medium engagement,2020-01-01
ZftvYVZo-VU,200480,691,78,87,3.446727853,0.4389465279999999,0.796103896,14.0,33.833333333333336,9,10,2018,"Hài Hay 2018 Tình Cha P3 - Huỳnh Phương, Trung Lùn, Long Đẹp Trai - Hài Hay Và Mới Nhất 2018",21,,,UCZOnKo2JsXRX5AGVLa9Jd9w,Medium,Comedy,Low engagement,2018-10-01
gP5OcgbLnKo,221432,703,84,105,3.174789552,0.478702265,0.785532995,14.0,21.61666666666667,1,4,2019,Khám phá nhà người dân tộc Dao Đỏ sống trên núi cao ✦ GÁI BẢN ✦,16,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Low engagement,2019-04-01
y_CC4HM0La0,107546,591,31,22,5.4953229320000005,0.213861975,0.898876404,14.0,23.15,16,5,2020,"Hari Won ""đông cứng"" khi bị đào mộ lại phát ngôn hôn nhân với Trấn Thành | Chọn Ai Đây",20,ở bên anh ta sẽ bầu chọn ra cô gái đẹp nhất ở khu chung cư của mình Phan nhất và người đầu tiên hỏi hồ quanh Hiếu Nguyễn Thị Oanh trong của chung cư chính người của mình ai là người vừa xinh vừa là một người không thể có điểm chê được ở trong các khu chung cư mình anh đã ra em rồi còn gì phải hỏi nữa Nhưng ma túy để hỏi chung cư có bao nhiêu con gái vậy ta gái hết về nơi ấy thì bây chừ dễ thương lúc,96.0,UC8XkixrRlmF77GG0ogNr5kg,Low,Comedy,Medium engagement,2020-05-01
m9YduJC3Ts0,195365,1842,113,702,9.428505618,3.593274128,0.88394683,14.0,36.016666666666666,16,7,2019,TỤC NÉM LY UỐNG RƯỢU ĐỘC LẠ • Đám Cưới Trên Bản H'MÔNG - TẬP 03,16,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2019-07-01
Ktl5Xv274HI,1578027,1751,835,172,1.10961346,0.108996868,0.354078083,14.0,111.28333333333332,1,2,2018,PHIM HÀI TẾT 2018 | XIN VÀI LẦN | PHIM HÀI TẾT MỚI NHẤT 2018 - CƯỜI VỠ BỤNG,19,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2018-02-01
7C2nPRjVyoo,217107,777,309,51,3.57888046,0.234907212,0.4305427779999999,14.0,159.41666666666666,21,11,2019,Tình Đầu Ngang Trái Full HD - Cải Lương Xã Hội Hay Nhất Xem Là Khóc,16,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2019-11-01
K0Lf6VrmHqw,1179012,1260,469,111,1.068691413,0.094994792,0.457225434,14.0,27.43333333333333,30,6,2017,Bố vợ phải đấm | Phim Hài Mới Nhất 2017 | Râu Ơi Vểnh Ra - Tập 39 | Phim Hài Hay Nhất 2017,24,,,UCTZfshAstC5XukpE3OY62Jg,High,Comedy,Low engagement,2017-06-01
QEd-LFqHTao,1997512,4899,1160,166,2.452550973,0.0831033809999999,0.6169967,14.0,12.9,25,12,2017,Xem Đi Xem Lại Cả 1000 Lần Mà Vẫn Không Thể Nhịn Được Cười - Phần 33 | Phim Hài 2018,21,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2017-12-01
MJfg1JMqXqQ,41598,496,53,42,11.92365018,1.033703543,0.805454545,14.0,21.9,1,6,2020,"Tuổi Thơ Bị Khinh Thường, Nữ Thư Kí Chủ Tịch Ngày Càng Thay Đổi Bản Chất Vì Đồng Tiền-Tập 230",20,ừ ừ [âm nhạc] ừ ừ  các bạn xin mẹ xúc động luôn mình là phải học bài lại còn vừa về những bạn tôi như này làm mình chuyện tình cho một ít ngay say mang bán đấy không có bao nhiêu cái gì nhỉ Bây giờ thì nghe được rồi đổ lỗi bạn hãy nói giọng điệu quá thì nghe không cần nghỉ đây nhá Hôm nay đã là năm cuối cấp rồi chẳng mấy chốc nữa mà chỉ mất dạy học nếu mà,87.0,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,Medium engagement,2020-06-01
JKTsEgaq6QA,139467,434,42,71,3.111847247,0.516251156,0.821802935,14.0,37.016666666666666,21,2,2020,TẬN MẮT XEM CÁCH BẮT CÁ KHỦNG CỦA NGƯỜI DÂN  | CUỘC SỐNG NGƯ DÂN VÙNG HỒ THÁC BÀ (P2),21,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2020-02-01
LBTU8agTj8M,349921,768,167,77,2.194781108,0.222907456,0.642094017,14.0,40.88333333333333,18,1,2019,Hài Tết 2019 | Chân Dài Lắm Chiêu 2 - Tập 2 | Phim Hài Tết Mới Nhất 2019 - Cười Vỡ Bụng,23,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2019-01-01
yD8fF3OsPL8,214799,443,104,64,2.062393214,0.29795297,0.618613139,14.0,29.516666666666666,10,11,2018,Hoài Linh vào Vai ông Lão già Khú Khụ Khiến Khán giả Không Thể Nhịn Cười - Hài Kịch Hoài Linh Hay,22,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2018-11-01
JB-h-9APypg,768055,1166,270,152,1.5181204469999998,0.1979024939999999,0.623521225,14.0,10.566666666666666,16,2,2017,"Bình Trọng, Hiệp Gà 2017 | Râu Ơi Vểnh Ra - Tập 19 | Phim Hài 2017 Mới Hay Nhất",20,,,UCTZfshAstC5XukpE3OY62Jg,High,Comedy,Low engagement,2017-02-01
Toe0VdwQJaY,208277,639,125,62,3.068029595,0.297680493,0.671895425,14.0,26.95,17,2,2018,HÀI HOÀI LINH - TIỂU PHU BỎ MẸ - HÀI TẾT HOÀI LINH MỚI NHẤT - CƯỜI VỠ BỤNG 2018,20,,,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2018-02-01
Gd8EPTvKzBw,151826,455,48,142,2.996851659,0.941867664,0.807539683,14.0,25.05,7,7,2019,Lần đầu tắm suối cùng GÁI BẢN | Đi đào BỌ HUNG về ăn,14,,,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2019-07-01
odC1tXouVuc,220877,400,101,33,1.810962662,0.153931826,0.59561753,14.0,12.25,13,3,2019,Cười Rụng Răng với Phim hài ngắn việt nam - phim hay không xem tiếc cả đời,17,,,UCb7KjBkHa1kUqJYIiZLiBuA,Medium,Comedy,Low engagement,2019-03-01
xHrb64IzBUw,103488,2115,78,277,20.43715213,2.686301793,0.928441203,14.0,11.433333333333335,15,10,2020,CÙNG CHUNG TAY HƯỚNG TỚI MIỀN TRUNG THÂN YÊU,9,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2020-10-01
0HWbdo_V-ok,94740,738,33,145,7.789740342000001,1.5410597419999998,0.913212435,14.0,15.316666666666665,31,12,2018,"Khám Phá Bản Vùng Cao Tà Xùa, Bắc Yên Tập 02 | Hành Trình Ra Thị Trấn Bắc Yên",19,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2018-12-01
PFRK0YyuE8k,417126,812,243,36,1.946654009,0.086304858,0.538825758,14.0,18.58333333333333,9,8,2020,"Cười Sặc Sụa với Hài Kịch "" LÔ TÔ "" - Hài Bảo Chung, Việt Mỹ Mới Nhất 2020",19,Ừ đợi không biết mệt luôn à,7.0,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2020-08-01
rtOdoF6QtDM,149932,1195,147,68,7.97027986,0.4535389379999999,0.780342517,14.0,17.116666666666667,26,6,2020,"Em Trai Chủ Tịch Giả Vờ Thất Nghiệp, Bị Coi Thường Và Cái Kết - Đừng Xem Thường Người Khác -Tập 246",22,ừ ừ Em đi đâu rồi à  em yêu lý do chưa chị ý là kia là do đâu tao giật mình như một chai cái sợi ra ngoài Nhật nhỏ trai anh chị đấy Cái nào cũng phim của em thôi Thằng này hỏng rồi sinh năm 96 mà lại có cái suy nghĩ thằng 2k hai ngày hỏng rồi toàn rồi Thế là xong còn sao nữa Cho anh hỏi mày nhé Mày không có việc làm hay sao mà anh thấy mày cứ suốt ngày lông ngan lông,92.0,UCM7FTcrsCU2NpQ7ywJ3vemw,Medium,Comedy,Low engagement,2020-06-01
Ghlkjvb_gXU,56076,256,25,59,4.5652328980000005,1.05214352,0.8191489359999999,14.0,17.966666666666665,5,4,2020,MÊ MẨN TRƯỚC ĐIỆU MÚA ĐÁM CƯỚI CỦA CÁC CÔ GÁI THÁI TÂY BẮC,14,[Âm nhạc],2.0,UCDYKovkzJe3oM9MrbIIpeJw,Medium,Travel and events,Medium engagement,2020-04-01
1RKjvLCxMnM,138609,494,205,35,3.563982137,0.252508856,0.412857143,14.0,143.83333333333334,24,6,2020,"Cải Lương Xã Hội ( Không Quảng Cáo ) - Cải Lương Vũ Linh, Tài Linh, Thanh Hằng Hay Nhất",20,em không bao giờ cô hiểu thấu tình tôi chuông thôi đừng làm em nghĩ một mạng là mơ từng đêm buồn một mình tôi xuống con đừng rằng như một mai Người Đã Như Mơ à ừ ừ  ừ ừ  ừ ừ,45.0,UCJtEP0GoT7Xndn3LZKrgVxA,High,Comedy,Low engagement,2020-06-01
cqBkl2BJ3Ng,505366,466,191,30,0.92210398,0.0613416809999999,0.417933131,14.0,65.03333333333333,15,12,2017,Nhạc Xuân Hay Nhất - Nhạc Tết Mậu Tuất Mới 2018 | Liên Khúc Nhạc Xuân Chọn Lọc,18,,,UC7ZcCX4PLJd6VnNVQ4hn1pA,Medium,Comedy,Low engagement,2017-12-01
beSovnBjQd0,136742,607,95,93,4.439016542,0.687425955,0.728307255,14.0,31.4,1,8,2018,"HÀI MỚI 2018 TÌNH CHA PHẦN 1 - TRUNG LÙN, LONG ĐẸP TRAI, HUỲNH PHƯƠNG | HÀI MỚI VÀ HAY NHẤT 2018",22,,,UCZOnKo2JsXRX5AGVLa9Jd9w,Medium,Comedy,Low engagement,2018-08-01
pvmBwpZQdhs,228050,2995,184,308,13.13308485,1.3505810130000002,0.8839622640000001,14.0,33.86666666666667,29,6,2020,TRUY TÌM ONG CÂY • Gà Chạy Đồi Siêu Ngon - Tập 02(hết),13,,,UCOwLNrvzxD9Ak78BYbtetEw,High,Travel and events,Medium engagement,2020-06-01
a4i1h9OP2f4,26203,596,9,98,22.74548716,3.740029768,0.968646865,14.0,17.316666666666666,1,5,2020,95 | Thăm câu thăm lưới hôm nay quá thất bại | Fishing,13,đi tàu ở bạn nha nay anh em tiếp tục đi  văn con cá lăng nữa mày đây mình đã nhờ mất ngồi sẵn ở nhà ăn đâu mất mồi móc ngồi xong rồi Chiều mình đi thỏ rồi đang ở mồi của cá lăng mồi này mình mua ở ở chợ nữa mày mấy cái tiệm mà người ta bán phụ tùng đồ câu này kia rồi thì tao có bán cái màu này nó hu hu gì nữa Hữu nhiên hữu trao gìn giữ nó này à khi ngủ Vậy là mình mua hũ 25 ngàn mà mỗi lần mình thả câu này cũng hết ngủ à à,111.0,UCd8MtZtV9ucMnRikofxsgpQ,Medium,Travel and events,Medium engagement,2020-05-01
